,Unnamed: 0.8,Unnamed: 0.7,Unnamed: 0.6,Unnamed: 0.5,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,item,condition,sentence,target,alternative,lstmaugment 0 correct (max),lstmaugment 0 correct (sample),lstmaugment 0 target score,lstmaugment 0 alternative score,lstmaugment 1 correct (max),lstmaugment 1 correct (sample),lstmaugment 1 target score,lstmaugment 1 alternative score,lstmaugment 2 correct (max),lstmaugment 2 correct (sample),lstmaugment 2 target score,lstmaugment 2 alternative score,lstmaugment 3 correct (max),lstmaugment 3 correct (sample),lstmaugment 3 target score,lstmaugment 3 alternative score,lstmaugment 4 correct (max),lstmaugment 4 correct (sample),lstmaugment 4 target score,lstmaugment 4 alternative score,lstmlmaug 0 correct (max),lstmlmaug 0 correct (sample),lstmlmaug 0 target score,lstmlmaug 0 alternative score,lstmlmaug 1 correct (max),lstmlmaug 1 correct (sample),lstmlmaug 1 target score,lstmlmaug 1 alternative score,lstmlmaug 2 correct (max),lstmlmaug 2 correct (sample),lstmlmaug 2 target score,lstmlmaug 2 alternative score,lstmlmaug 3 correct (max),lstmlmaug 3 correct (sample),lstmlmaug 3 target score,lstmlmaug 3 alternative score,lstmlmaug 4 correct (max),lstmlmaug 4 correct (sample),lstmlmaug 4 target score,lstmlmaug 4 alternative score,lstmwiki_lm 0 correct (max),lstmwiki_lm 0 correct (sample),lstmwiki_lm 0 target score,lstmwiki_lm 0 alternative score,lstmwiki_lm 1 correct (max),lstmwiki_lm 1 correct (sample),lstmwiki_lm 1 target score,lstmwiki_lm 1 alternative score,lstmwiki_lm 2 correct (max),lstmwiki_lm 2 correct (sample),lstmwiki_lm 2 target score,lstmwiki_lm 2 alternative score,lstmwiki_lm 3 correct (max),lstmwiki_lm 3 correct (sample),lstmwiki_lm 3 target score,lstmwiki_lm 3 alternative score,lstmwiki_lm 4 correct (max),lstmwiki_lm 4 correct (sample),lstmwiki_lm 4 target score,lstmwiki_lm 4 alternative score,gpt2 correct (max),gpt2 correct (sample),gpt2 target score,gpt2 alternative score,lstmaugment_tied 0 correct (max),lstmaugment_tied 0 correct (sample),lstmaugment_tied 0 target score,lstmaugment_tied 0 alternative score,lstmaugment_tied 1 correct (max),lstmaugment_tied 1 correct (sample),lstmaugment_tied 1 target score,lstmaugment_tied 1 alternative score,lstmaugment_tied 2 correct (max),lstmaugment_tied 2 correct (sample),lstmaugment_tied 2 target score,lstmaugment_tied 2 alternative score,lstmaugment_tied 3 correct (max),lstmaugment_tied 3 correct (sample),lstmaugment_tied 3 target score,lstmaugment_tied 3 alternative score,lstmlmonly 0 plural score,lstmlmonly 0 singular score,lstmlmonly 1 plural score,lstmlmonly 1 singular score,lstmlmonly 2 plural score,lstmlmonly 2 singular score,lstmlmonly 3 plural score,lstmlmonly 3 singular score,lstmlmonly 4 plural score,lstmlmonly 4 singular score
137,137,137,137,137,137,137,137,137,137,137,137,137,Bock1992_17_ss_rc,ss_rc,The courier who delivered the message,is,are,100,63.48531034861369,-6.3144121170043945,-6.86750602722168,100,63.34944086323473,-5.229722499847412,-5.776959896087647,100,95.11459661050196,-4.481138229370117,-7.449968814849853,100,90.52734863254798,-4.890102386474609,-7.147345542907715,100,87.67762214410183,-8.600214958190918,-10.562464714050291,100,96.82970560811572,-6.57295036315918,-9.992079734802246,100,91.7974266529408,-6.97209358215332,-9.387229919433594,100,96.87209841202176,-6.604048728942871,-10.03707790374756,100,91.2745854677906,-7.395435333251953,-9.743067741394045,100,93.37062207502711,-7.279547214508057,-9.924612998962402,100,95.05890439410122,-5.62450647354126,-8.581416130065918,100,92.94506288852442,-6.85101842880249,-9.429299354553224,100,96.14467299989794,-7.382208824157715,-10.598607063293455,100,82.18224345949017,-7.148879051208496,-8.67762279510498,100,94.79321997145388,-8.127388954162598,-11.029125213623049,100,99.69497414775932,-3.341081142425537,-9.130555152893066,100,96.65938735094949,-3.2141873836517334,-6.579226493835449,100,81.75197085090531,-6.463671684265137,-7.96330451965332,100,91.2593109481698,-5.94658899307251,-8.292304992675781,100,79.81532860044197,-5.599729537963867,-6.974521636962891,0.4996889994077175,0.5003110005922825,0.4999386427635785,0.5000613572364216,0.4995801638009338,0.500419836199066,0.499899729970888,0.5001002700291118,0.4999372385275979,0.500062761472402
138,138,138,138,138,138,138,138,138,138,138,138,138,Bock1992_17_sp_prop,sp_prop,The courier with the diplomat 's messages,is,are,0,32.246222188094166,-6.368700981140137,-5.626221656799316,100,60.62983750817644,-5.990067958831787,-6.421846866607666,100,61.65494595800831,-4.528511047363281,-5.003438949584961,0,18.00052906144597,-6.941925048828125,-5.4256134033203125,0,13.632360938498072,-6.890167236328125,-5.044000625610352,100,78.88733602193751,-6.52051305770874,-7.838660717010498,100,55.19664426542638,-6.95941162109375,-7.168030738830566,100,51.23201699700757,-6.385341167449951,-6.434631824493408,0,40.838528006305935,-7.136679649353027,-6.766035079956055,0,41.67120325968026,-7.093433380126953,-6.757147789001465,100,59.58327288624788,-6.686590194702148,-7.074721336364746,0,41.11879864484107,-7.99669599533081,-7.63763952255249,100,80.1987853406346,-7.527909755706787,-8.926674842834473,0,24.95117055977485,-7.471200466156006,-6.3699822425842285,0,40.59134336203432,-8.52120304107666,-8.140317916870117,100,82.67293152463819,-2.9939849376678467,-4.556607246398926,100,83.30682595311264,-4.982046127319336,-6.589576721191406,100,58.504860004009885,-6.389040470123291,-6.732573986053467,100,57.50730684134363,-5.345694065093994,-5.648273944854736,100,56.116830744312686,-5.517495155334473,-5.763400077819824,0.4998379473318476,0.5001620526681524,0.5005548331194324,0.4994451668805676,0.5005746985843041,0.4994253014156959,0.5004396654548381,0.49956033454516174,0.5004807171741974,0.49951928282580255
139,139,139,139,139,139,139,139,139,139,139,139,139,Bock1992_17_sp_rc,sp_rc,The courier who delivered the messages,is,are,0,28.11885108028422,-7.029529571533203,-6.09095573425293,0,19.79729248336737,-6.036524295806885,-4.63751220703125,100,79.7841829331153,-4.951923370361328,-6.3247833251953125,0,23.55720168703688,-6.784837245941162,-5.607726097106934,100,51.57947422549102,-8.986227035522461,-9.049427032470703,100,85.52178935604243,-6.940189838409424,-8.716316223144531,100,71.42635319923686,-7.431474208831787,-8.34765625,100,67.04456301438768,-6.932505130767822,-7.642706394195557,100,57.02630950443158,-8.383393287658691,-8.6663179397583,0,43.01480498816652,-7.842021465301514,-7.560774326324463,100,69.1756281144571,-6.375436305999756,-7.183779239654541,100,68.74806446271651,-7.561253547668457,-8.349620819091797,100,78.36518600417965,-7.916150093078613,-9.20322608947754,0,41.98798821871358,-7.88118839263916,-7.557921886444092,100,71.80645270910159,-8.996296882629395,-9.931178092956545,100,98.00578377315856,-3.217927932739258,-7.112703323364258,100,65.41749099902657,-4.624030113220215,-5.261471748352051,0,45.20631923103715,-7.138969898223877,-6.946631908416748,100,55.81451969144496,-6.821811676025391,-7.055449485778809,100,52.69347501125916,-6.354134559631348,-6.461977958679199,0.49992719951373804,0.5000728004862621,0.5002448188238809,0.49975518117611917,0.5000657887302237,0.49993421126977633,0.500317094517673,0.499682905482327,0.500517484699436,0.4994825153005639
140,140,140,140,140,140,140,140,140,140,140,140,140,Bock1992_17_ps_prop,ps_prop,The couriers with the diplomat 's message,are,is,0,42.51592927274551,-6.364774703979492,-6.063145637512207,0,12.381548725235456,-7.123213768005371,-5.16642951965332,0,40.69443707430698,-4.759437084197998,-4.382825374603272,0,28.392213511541325,-5.774383068084717,-4.849294185638428,0,45.70006368319166,-5.833990097045898,-5.661566734313965,0,17.793338443426773,-8.480766296386719,-6.950354099273682,0,23.174120394633864,-7.521939754486084,-6.323434352874756,0,28.894730504907145,-6.614380836486816,-5.713878631591797,0,26.81512660281179,-7.226117610931396,-6.222095012664795,0,36.7548897780077,-7.539353370666504,-6.996606826782227,0,43.16567135409032,-6.417679309844971,-6.142584323883057,0,9.558664287126271,-8.417628288269043,-6.170374870300293,0,40.84474933496311,-8.612035751342773,-8.24164867401123,0,16.74381119681709,-7.97471809387207,-6.370824337005615,0,12.150785106324946,-9.087898254394531,-7.109670162200928,100,92.97499869381905,-3.174459934234619,-5.757315158843994,0,40.8331594660258,-6.043248176574707,-5.672381401062012,0,41.56470562646224,-5.969904899597168,-5.629236221313477,0,24.599096221293184,-5.949637413024902,-4.829527854919434,0,24.888879982496164,-6.939682960510254,-5.835135459899902,0.5001296736432853,0.49987032635671474,0.5001420891105972,0.49985791088940296,0.5002686757548194,0.4997313242451805,0.49967890490720174,0.5003210950927982,0.5001507113578697,0.4998492886421304
141,141,141,141,141,141,141,141,141,141,141,141,141,Bock1992_17_ps_rc,ps_rc,The couriers who delivered the message,are,is,100,70.75393059753424,-6.394025802612305,-7.277488708496094,100,65.822057596957,-5.561374664306641,-6.21674919128418,100,74.91323810050578,-5.0134992599487305,-6.107489585876465,100,57.30709939488201,-3.838867902755737,-4.1332597732543945,100,80.09936261670681,-8.092581748962402,-9.485097885131836,0,40.88932104623862,-8.74034309387207,-8.371800422668457,0,37.90654213763439,-8.59280014038086,-8.099283218383789,0,42.0006605327615,-6.57177734375,-6.249031066894531,0,26.017316166214314,-9.04741096496582,-8.002342224121094,0,34.14083589339871,-8.903037071228027,-8.246012687683105,100,52.37836028756865,-7.404666900634766,-7.499873161315918,0,21.150666810287955,-8.031469345092773,-6.715601921081543,100,63.01480899704794,-8.89241886138916,-9.425271034240724,0,43.576739049999205,-7.961132049560547,-7.702774047851562,0,35.73916272481949,-9.416933059692385,-8.830229759216309,100,96.36964910385296,-3.8813958168029785,-7.160257816314697,100,58.93995179678415,-4.967912197113037,-5.329395771026611,100,62.04217521389822,-6.59209680557251,-7.083435535430908,100,74.46619614806325,-5.328068256378174,-6.398410320281982,100,87.56614061920173,-4.944986343383789,-6.8969573974609375,0.5002994894812728,0.49970051051872705,0.5003955493513786,0.4996044506486213,0.5002216476174652,0.49977835238253476,0.5000222940814778,0.49997770591852225,0.5000908137965311,0.4999091862034689
142,142,142,142,142,142,142,142,142,142,142,142,142,Bock1992_17_pp_prop,pp_prop,The couriers with the diplomat 's messages,are,is,100,72.36854992150256,-5.206850528717041,-6.169667720794678,100,60.801166423359135,-6.226933479309082,-6.665895462036133,100,90.2671704496736,-3.0274453163146973,-5.254714488983154,100,94.33928674592173,-4.149364471435547,-6.962712287902832,100,94.5518747664626,-4.646653175354004,-7.500530242919922,100,57.442134814312695,-7.520905494689941,-7.820818901062012,100,62.67952413549662,-7.2681474685668945,-7.786640167236328,100,74.68760225185424,-5.616816997528076,-6.698836803436279,100,61.82084123792014,-6.651188850402832,-7.133139610290527,100,75.08509945573392,-6.868497848510742,-7.971653938293457,100,82.33084917397137,-6.252303600311279,-7.791229248046875,100,73.82478310960488,-6.910912990570068,-7.947794437408447,100,73.45504176467985,-8.056217193603516,-9.074050903320312,100,83.68442894547843,-6.265498638153076,-7.900431632995605,100,75.07275161594725,-8.010218620300293,-9.112714767456056,100,96.86994776443656,-3.203630924224853,-6.635950565338135,0,48.83653665651552,-6.016406059265137,-5.9698591232299805,100,68.41175129794004,-5.205964088439941,-5.978723526000977,100,69.79610642051819,-5.110215187072754,-5.947822570800781,100,75.18163527682114,-5.575520038604736,-6.68384313583374,0.5004169008546587,0.4995830991453413,0.5007785523772122,0.49922144762278775,0.5018696537185386,0.4981303462814613,0.5003763592552462,0.4996236407447538,0.5006672795067176,0.49933272049328237
143,143,143,143,143,143,143,143,143,143,143,143,143,Bock1992_17_pp_rc,pp_rc,The couriers who delivered the messages,are,is,100,89.56916421556154,-5.535468578338623,-7.685713291168213,100,93.5052050792364,-4.755873680114746,-7.422889709472656,100,85.89424322352019,-4.890799045562744,-6.697332859039307,100,93.26938517890216,-3.779773473739624,-6.408598899841309,100,83.86749236269698,-7.578335285186768,-9.226737022399902,100,72.51043437533463,-7.800632476806641,-8.770556449890137,100,63.89455106290997,-7.997138023376465,-8.567928314208984,100,84.5202478379347,-5.76603889465332,-7.463497161865234,100,65.55789551352458,-8.464864730834961,-9.108518600463867,100,80.0101299721261,-7.54127311706543,-8.928200721740723,100,88.38004244190554,-6.157975196838379,-8.186897277832031,100,61.52623740204376,-7.076494693756104,-7.545981884002685,100,85.03619838500094,-8.515832901000977,-10.253275871276855,100,79.09496846237651,-7.164037227630615,-8.494696617126465,100,66.69852240935117,-8.979642868041992,-9.674223899841309,100,97.45890404819644,-3.8474783897399902,-7.494313716888428,100,88.55186010845179,-4.355585098266602,-6.401346206665039,100,86.98116961220924,-6.04128885269165,-7.9405837059021,100,88.37801493620255,-5.132359027862549,-7.161083698272705,100,88.96460290722564,-5.334366321563721,-7.421496868133545,0.5004529744445165,0.4995470255554836,0.5005745383670607,0.4994254616329393,0.5012963568353673,0.49870364316463267,0.5004516143076438,0.49954838569235627,0.5005157064249334,0.49948429357506646
144,144,144,144,144,144,144,144,144,144,144,144,144,Bock1992_18_ss_prop,ss_prop,The star of the Broadway musical,is,are,100,93.58291552176232,-6.144049644470215,-8.823933601379395,100,96.8703858147152,-4.769613742828369,-8.202077865600586,100,98.69058571151162,-4.671378135681152,-8.99378776550293,100,93.1047283416671,-5.410911560058594,-8.013800621032715,100,99.23470604904634,-4.953871250152588,-9.818854331970217,100,93.9224284798698,-6.191421031951904,-8.929285049438477,100,98.27161511496584,-5.20641565322876,-9.246963500976562,100,91.99028387688756,-6.129056930541992,-8.570084571838379,100,85.81202816363802,-5.023496150970459,-6.82326078414917,100,87.67197473245758,-6.494088172912598,-8.455815315246582,100,95.96383114472734,-5.902650833129883,-9.07132625579834,100,92.22030987611814,-6.958186149597168,-9.4308500289917,100,91.6168375495224,-6.5470476150512695,-8.938437461853027,100,90.72117609703662,-6.033015251159668,-8.313071250915527,100,94.8004546228704,-6.529844284057617,-9.4330472946167,100,98.78842827444434,-3.0788259506225586,-7.479887962341309,100,98.21166891973758,-5.003803253173828,-9.009645462036133,100,98.02458152824912,-4.4218854904174805,-8.326323509216309,100,97.94875940163622,-5.068003177642822,-8.934002876281738,100,98.45883108737767,-4.915807247161865,-9.072904586791992,0.501046698811431,0.49895330118856895,0.4984055223772005,0.5015944776227995,0.5002891378353123,0.4997108621646877,0.49968756508648815,0.5003124349135118,0.500662809699262,0.499337190300738
145,145,145,145,145,145,145,145,145,145,145,145,145,Bock1992_18_ss_rc,ss_rc,The star who revived the musical,is,are,100,93.5465444577654,-7.158804893493652,-9.832648277282717,100,94.77088706866104,-5.624524116516113,-8.521744728088379,100,96.70701771874802,-4.598395347595215,-7.978287696838379,100,98.7573113547474,-4.479909896850586,-8.855298042297363,100,96.565162419475,-6.578744888305664,-9.914993286132812,100,93.19158747133169,-7.912577152252197,-10.529075622558594,100,95.61296382928346,-7.136456489562988,-10.218111038208008,100,92.40290906179418,-6.530108451843262,-9.028501510620115,100,89.06349541696473,-6.522791862487793,-8.620035171508789,100,97.29646970257086,-6.428352355957031,-10.011556625366213,100,93.14469802584442,-7.172680854797363,-9.78181266784668,100,91.72107336203317,-6.273880958557129,-8.678919792175293,100,93.58973311671774,-7.446160316467285,-10.127180099487305,100,89.02889632754483,-6.328282833099365,-8.421978950500488,100,95.42765612202884,-5.541498184204102,-8.579840660095215,100,93.47054906646778,-3.82632827758789,-6.487651824951172,100,95.177676628405,-6.333137512207031,-9.315627098083496,100,94.88886867443463,-6.704351425170898,-9.62563705444336,100,92.806410027961,-5.619513511657715,-8.176838874816895,100,96.11804274910116,-6.059351444244385,-9.26858901977539,0.5016312210089625,0.49836877899103743,0.5015834392681064,0.4984165607318935,0.5015603783682235,0.4984396216317764,0.5057133432414335,0.4942866567585664,0.5030883911971987,0.4969116088028012
146,146,146,146,146,146,146,146,146,146,146,146,146,Bock1992_18_sp_prop,sp_prop,The star of the Broadway musicals,is,are,0,34.25631570931093,-6.7303385734558105,-6.078445911407471,0,40.48665505863666,-5.830846786499023,-5.445618629455566,100,60.49526596893916,-4.894829750061035,-5.320974349975586,0,33.83866439598932,-5.571196556091309,-4.900704383850098,0,48.63679822350068,-6.656554222106934,-6.602012634277344,100,60.44470348234785,-6.651904582977295,-7.075933933258057,100,65.31143828102009,-5.911688804626465,-6.544445991516113,100,66.1634706678728,-5.695028305053711,-6.3656158447265625,100,69.98803839237289,-5.688290119171143,-6.535018444061279,0,47.740878057482114,-7.18640661239624,-7.095980167388916,100,57.15998699859034,-5.722599983215332,-6.010981559753418,100,67.51679540114324,-7.306795120239258,-8.038448333740234,100,50.16179028310304,-7.081543445587158,-7.088015079498291,0,46.10046939015268,-6.458305835723877,-6.30200719833374,100,56.60365732857374,-7.24937629699707,-7.515074729919434,100,97.06475760861022,-2.9274370670318604,-6.426025390625,100,56.43416413979975,-4.723932266235352,-4.982733726501465,100,77.74442776394953,-5.107407569885254,-6.358242034912109,100,71.97660020413872,-4.843997478485107,-5.787298679351807,100,64.1173371629547,-4.280843734741211,-4.86130428314209,0.5003368449869454,0.4996631550130546,0.49993408606037615,0.5000659139396239,0.5003347939492897,0.4996652060507103,0.49978742510011914,0.5002125748998809,0.5005652857762625,0.49943471422373753
147,147,147,147,147,147,147,147,147,147,147,147,147,Bock1992_18_sp_rc,sp_rc,The star who revived the musicals,is,are,0,37.529027986382886,-7.782618045806885,-7.273030757904053,0,23.05392420229465,-6.75059986114502,-5.545331001281738,100,80.89478018371345,-4.39448881149292,-5.837676525115967,100,71.00409941527647,-5.356714248657227,-6.252297401428223,100,51.062114181693495,-7.350685596466064,-7.393176555633545,100,60.27123605932666,-8.361570358276367,-8.778349876403809,0,37.76619237559951,-8.008974075317383,-7.509490013122559,100,58.70172376638888,-6.935285568237305,-7.286933898925781,100,60.60219828786997,-7.410997867584228,-7.84161901473999,100,50.34813318336076,-8.143203735351562,-8.157129287719727,0,43.829137464949255,-8.24785041809082,-7.999751091003418,100,70.59021506848403,-6.631743431091309,-7.507307529449463,0,29.81424208253113,-9.184329986572266,-8.328170776367188,0,42.99381411933656,-7.474294662475586,-7.192191123962402,100,64.3596218251946,-7.341310977935791,-7.932318210601807,100,96.51724958593636,-3.113365173339844,-6.435264587402344,100,73.90562236160716,-4.562047958374023,-5.603116989135742,0,47.61890410964468,-7.185328483581543,-7.090012550354004,0,48.40299587282928,-6.679945945739746,-6.616044044494629,100,74.32071425022556,-6.21257209777832,-7.275277137756348,0.500341475422111,0.49965852457788906,0.5007965516992717,0.4992034483007283,0.5005029982954946,0.49949700170450556,0.5002868592432135,0.4997131407567864,0.5008090851958463,0.4991909148041537
148,148,148,148,148,148,148,148,148,148,148,148,148,Bock1992_18_ps_prop,ps_prop,The stars of the Broadway musical,are,is,0,35.26386010267466,-7.818690299987793,-7.21122932434082,100,63.88867666604101,-5.846653938293457,-6.417189598083496,100,68.46730735744664,-5.466645240783691,-6.241976737976074,0,42.15141484944797,-6.962563514709473,-6.646002769470215,0,35.996770821321704,-6.76438570022583,-6.1888813972473145,0,33.12420469888232,-8.058242797851562,-7.355669975280762,0,18.757481333872686,-7.419954776763916,-5.954108715057373,100,52.78860334469368,-6.451315402984619,-6.5629754066467285,100,55.832182049790624,-5.718299388885498,-5.952653408050537,0,36.90423442803248,-7.067234039306641,-6.530906677246094,100,85.26291537671692,-6.854637622833252,-8.610010147094727,0,33.190531111518965,-7.851351737976074,-7.151771545410156,100,73.86244289455306,-7.456932544708252,-8.495763778686523,100,57.63974960300192,-7.471254825592041,-7.779256820678711,0,40.76179944937166,-7.28916072845459,-6.915339469909668,100,96.35180355748014,-2.792177200317383,-6.065950393676758,0,36.33900453594602,-6.418998718261719,-5.858318328857422,0,33.54377900223041,-6.571994781494141,-5.888302803039551,0,43.27693219607829,-6.301451683044434,-6.030890464782715,100,58.44136302460932,-6.189207553863525,-6.530126094818115,0.5016768792429156,0.4983231207570843,0.49991843369729927,0.5000815663027007,0.501870039719589,0.4981299602804112,0.5027473604581016,0.4972526395418983,0.5013294259723067,0.4986705740276933
149,149,149,149,149,149,149,149,149,149,149,149,149,Bock1992_18_ps_rc,ps_rc,The stars who revived the musical,are,is,100,50.58622058095301,-8.3190279006958,-8.342477798461914,100,63.86123531287057,-5.566187858581543,-6.135534286499023,0,41.21312924589463,-5.348628044128418,-4.993466377258301,100,58.9891486623809,-6.13293981552124,-6.496456623077393,0,48.8890092639316,-7.813730239868164,-7.769283294677734,100,53.83694114397175,-8.661625862121582,-8.81540584564209,0,44.2609675445748,-8.54565715789795,-8.315079689025879,0,42.88139943161735,-7.377787590026855,-7.091095924377441,0,47.492820490067736,-6.792927265167236,-6.692555904388428,0,14.64259135926752,-8.921355247497559,-7.158442497253418,100,65.51414779096535,-6.851420402526856,-7.493137359619141,0,33.14393922222041,-7.575307369232178,-6.8736252784729,100,66.37002385404756,-7.402395248413086,-8.082222938537598,100,66.79441038347315,-6.969583034515381,-7.668484210968018,0,39.78113805322499,-7.276275157928467,-6.861682415008545,100,92.34317011205418,-3.0831634998321533,-5.573077201843262,100,55.57919664862716,-7.0648040771484375,-7.288905143737793,100,71.08586768580074,-6.573429107666016,-7.472987174987793,100,52.29640459917733,-6.161670684814453,-6.253591537475586,100,63.51442107976512,-5.719053745269775,-6.273403644561768,0.5016716353778528,0.49832836462214736,0.5020462625574399,0.49795373744256005,0.5027667682052581,0.4972332317947418,0.5060690018184324,0.4939309981815677,0.5029864128745445,0.4970135871254555
150,150,150,150,150,150,150,150,150,150,150,150,150,Bock1992_18_pp_prop,pp_prop,The stars of the Broadway musicals,are,is,100,84.95541757909147,-5.282497406005859,-7.013606071472168,100,84.3657508236899,-5.170745849609375,-6.856443405151367,100,96.08929323868422,-3.0724127292633057,-6.273972511291504,100,86.34386208831462,-4.751369476318359,-6.595518112182617,100,81.73443660911387,-5.411105155944824,-6.909563064575195,100,81.02193439829983,-6.48603105545044,-7.937467098236084,100,80.05782907165171,-5.706907272338867,-7.096819877624512,100,82.86123859650537,-5.220910549163818,-6.796735286712647,100,73.67129698182812,-5.725212097167969,-6.754165649414063,100,71.15082352257016,-6.267827987670898,-7.170548439025879,100,96.97749879867852,-4.977836608886719,-8.4462308883667,100,71.98835182646648,-6.894304275512695,-7.838188171386719,100,89.98359904511622,-6.982231616973877,-9.177635192871094,100,92.396821314982,-5.741508483886719,-8.239034652709961,100,80.83641888219428,-6.482278823852539,-7.921694755554199,100,97.9450264131996,-2.1154160499572754,-5.979559421539307,100,79.84791162124533,-5.208122730255127,-6.5849385261535645,100,76.65818152647562,-5.600710868835449,-6.789820671081543,100,82.55520925588648,-5.032153606414795,-6.5865797996521,100,89.8907087281297,-3.531005859375,-5.716145515441895,0.501397093215403,0.498602906784597,0.5015906910076688,0.4984093089923311,0.5040557210249657,0.49594427897503435,0.5018800883678698,0.4981199116321303,0.5013123073775717,0.4986876926224284
151,151,151,151,151,151,151,151,151,151,151,151,151,Bock1992_18_pp_rc,pp_rc,The stars who revived the musicals,are,is,100,86.1997345980187,-6.524117946624756,-8.356097221374512,100,97.0319686476744,-4.123048782348633,-7.610190391540527,100,95.14047649362722,-3.807329893112183,-6.781744003295898,100,84.06027562352989,-4.721427440643311,-6.3841471672058105,100,79.46680849653147,-7.012673854827881,-8.365970611572266,100,87.24088510978224,-7.488964080810547,-9.411391258239746,100,93.6574680687275,-6.725285053253174,-9.417651176452637,100,87.97844737709583,-6.279665946960449,-8.27005672454834,100,87.66027092042029,-6.505803108215332,-8.466447830200195,100,81.09383774285213,-7.424652576446533,-8.88077163696289,100,92.62942247354364,-5.040238380432129,-7.571349143981934,100,63.93066835986738,-7.059792518615723,-7.632148742675781,100,94.5564761031396,-6.785435676574707,-9.640206336975098,100,96.1356734876898,-6.456736564636231,-9.670709609985352,100,87.29049373694168,-7.340231895446777,-9.267123222351074,100,96.72571603894302,-2.524003267288208,-5.909783363342285,100,84.67457218337509,-4.89908504486084,-6.608386993408203,100,96.6305824873857,-4.826960563659668,-8.18311595916748,100,80.66391090856251,-5.639569282531738,-7.067887306213379,100,93.23690471255254,-4.26426887512207,-6.887931823730469,0.5006505920466027,0.49934940795339733,0.5015240119776032,0.4984759880223967,0.501508159057216,0.498491840942784,0.5012524559386454,0.4987475440613547,0.5012013975893861,0.49879860241061386
152,152,152,152,152,152,152,152,152,152,152,152,152,Bock1992_19_ss_prop,ss_prop,The corporation with the banking monopoly,is,are,100,77.34506516588323,-6.808491230010986,-8.03639030456543,100,93.57904864765038,-5.074638366699219,-7.753878593444824,100,93.02727791638878,-6.116133689880371,-8.70702075958252,100,94.19413599378989,-4.428460121154785,-7.214949607849121,100,82.51001813504712,-5.598474025726318,-7.149765491485596,100,95.37531080032136,-6.035169124603272,-9.061579704284668,100,92.3219482219535,-5.688157558441162,-8.175073623657227,100,86.80313748793493,-6.42947244644165,-8.313136100769043,100,92.8869138360146,-5.410841941833496,-7.980288505554199,100,87.17324451161683,-5.9126505851745605,-7.829014778137207,100,81.92780878454123,-5.99403190612793,-7.505496025085449,100,83.47815666756892,-6.584114074707031,-8.204015731811523,100,91.5785165419028,-6.876568794250488,-9.262979507446287,100,90.2083542892509,-5.914196014404297,-8.134788513183594,100,92.45492028182906,-6.730578899383545,-9.236404418945312,100,98.81527842093251,-2.385065793991089,-6.808810234069824,100,90.84768896069782,-5.9213385581970215,-8.216516494750977,100,95.46532822675532,-6.266225814819336,-9.313236236572266,100,87.23755146917529,-5.372960090637207,-7.295087814331055,100,82.24368867493835,-5.390574932098389,-6.923520565032959,0.500580866830996,0.4994191331690039,0.499784138984057,0.5002158610159432,0.5000238322506995,0.4999761677493004,0.5009826521785473,0.49901734782145285,0.5007235804115905,0.4992764195884096
153,153,153,153,153,153,153,153,153,153,153,153,153,Bock1992_19_ss_rc,ss_rc,The corporation that dissolved the monopoly,is,are,100,75.8394511967659,-7.508596897125244,-8.652494430541992,100,72.82912857793798,-5.638909339904785,-6.624879837036133,100,90.65260023605728,-4.730495929718018,-7.002432346343994,100,93.91644030140895,-5.832852363586426,-8.56966781616211,100,92.12124532103375,-5.569711685180664,-8.028647422790527,100,95.74571260806717,-5.872018814086914,-8.985787391662598,100,92.4098753424162,-7.445642471313477,-9.945028305053713,100,93.1491025000172,-7.162904262542725,-9.77272605895996,100,88.68907037481672,-7.385710716247559,-9.445077896118164,100,97.46235589171904,-7.534432888031006,-11.182662963867188,100,84.59065772433124,-7.445477962493896,-9.148327827453612,100,90.50374493702424,-7.528310775756836,-9.782804489135742,100,86.79845558567527,-7.738420486450195,-9.621675491333008,100,94.76132263692764,-6.915187835693359,-9.810480117797852,100,91.50193838354006,-6.865812301635742,-9.242334365844728,100,99.5099693766342,-2.85651969909668,-8.170064926147461,100,96.4586012332077,-4.630385875701904,-7.934978008270264,100,93.8885537767129,-5.981209754943848,-8.713154792785645,100,88.74742069053035,-5.955350875854492,-8.020547866821289,100,91.983303463922,-5.540565967559815,-7.98064661026001,0.4996000094685624,0.5003999905314376,0.5004179006602784,0.49958209933972175,0.5008263839168502,0.4991736160831498,0.5059730094012327,0.49402699059876726,0.5004452293886306,0.4995547706113695
